id,DIAC1_2,DIAC1_3,DIAC4_1,DIAC5_1,ANT2_1,CLIM1_3,CLIM2_5,TFV_G11_GROUP,LITH1_1,LITH2_2,LITH4_2,DEM1_1,DEM2_4,DEM4_1
2,0.162,4.271,4.686347129,180,138.4971669,7.862981705,-15.58441558,Conifères,0.6929193457,8.36E-12,0.9582009783,2216,30,130
113,0.445,7.901,7.442419985,-33.2,0,-3.614005444,-10.52631579,Conifères,0.6931471808,8.36E-12,0.9999995152,1983,25,207
163,0.144,2.709,11.13329962,23.4,393.568976,15.23391813,-13.0952381,Conifères,0.6931471807,8.36E-12,8.36E-12,2266,22,262
111,0.398,29.643,6.649908536,116,0,-6.031280547,-9.708737864,Conifères,0.6931471808,8.36E-12,0.9999998579,1986,29,181
112,0.464,5.002,2.189031636,64.8,66.22261053,-2.769257734,-12.64367816,Conifères,0.6927611265,8.36E-12,0.9459321694,2103,26,165
39,0.213,1.617,3.922313225,-17,39.75475382,1.599136662,-12.94117647,Conifères,0.9654670973,0.234485639,0.7655154476,2143,23,162
187,0.064,3.615,4.750386446,15.6,112.3686723,10.44955285,-18.05555556,Conifères,0.6772060647,8.36E-12,0.6976777001,2358,26,123
188,0.044,-0.313,3.621495751,-38.4,273.5520882,10.34410554,-16.43835616,Conifères,0.6931471808,8.36E-12,1.000003753,2426,34,262
132,0.136,1.116,4.17637495,135.8,428.8452259,16.58514493,-19.6969697,Conifères,0.6931471808,8.36E-12,0.9999962722,2344,35,80
62,0.225,1.749,4.929677076,41.2,152.1203224,14.1865175,-19.6969697,Conifères,0.9621670794,0.2289790736,0.7710210852,2364,33,296
159,0.108,3.775,1.718741127,54.8,302.8847658,9.377407381,-16.43835616,Conifères,0.6931471808,8.36E-12,1.000000911,2370,29,175
89,0.203,9.561,4.073270817,110.2,0,21.40246845,-12.08791209,Conifères,0.6931471808,8.36E-12,1.000000719,1894,27,139
148,0.565,5.076,8.684033388,27,0,21.24562247,-12.08791209,Conifères,0.6931471807,8.36E-12,1.000020286,1837,24,108
134,0.106,0.157,4.405194282,105.2,0,17.74846996,-8.571428571,Conifères,0.6931471808,8.36E-12,0.9999982281,1836,32,192
151,0.311,8.831,6.662534121,75,0,-5.559269162,-8.181818182,Conifères,0.9008294464,0.1458059395,0.8541943865,1833,26,179
65,0.222,0.835,4.461004825,19,128.0343763,15.08394896,-16.90140845,Conifères,0.6931471808,8.36E-12,1.00000555,2300,31,286
66,0.394,1.942,7.606326833,14.6,444.9620134,12.91269841,-14.1025641,Conifères,0.6931471808,8.36E-12,1.000007966,2349,38,218
189,0.102,0.611,5.183407241,48.4,204.1612972,14.62308501,-20,Conifères,0.6931471808,8.36E-12,0.9999992143,2391,29,281
135,0.145,2.37,0.806624884,29.8,492.3929968,15.82120004,-19.6969697,Conifères,0.6931471808,8.36E-12,0.9999980525,2331,34,90
76,0.346,5.283,5.01913706,1.2,0,7.580855593,-17.33333333,Conifères,0.6931471808,8.36E-12,0.9999997158,2316,24,245
67,0.253,1.521,5.734265357,-2,2.356715032,17.42990654,-19.11764706,Conifères,0.6920657664,8.36E-12,0.9111362906,2166,22,144
69,0.097,-0.311,7.395782169,64.6,500.7004356,16.22050367,-16.90140845,Conifères,0.6931471808,8.36E-12,1.000000209,2332,36,224
72,0.202,0.375,0.4970557245,-1.8,775.5321494,13.48586438,-21.53846154,Conifères,0.6931471807,8.36E-12,0.9999833252,2386,30,284
88,0.289,4.897,4.263499278,74.8,0,18.83558767,-9.900990099,Conifères,0.9257686479,0.8240177978,0.1759800959,1826,32,151
87,0.479,5.065,6.550773978,49,0,-4.504728721,-14.81481481,Conifères,0.6930870896,8.36E-12,0.9783124364,2127,20,311
91,0.282,10.624,2.700663594,55,248.0741817,-3.783733655,-11.36363636,Conifères,0.6861142454,8.36E-12,0.7881723932,2060,19,199
118,0.098,3.445,2.219953134,78.8,40.74755141,-3.464046752,-12.94117647,Conifères,0.6931471808,8.36E-12,0.9999929035,2105,14,247
119,0.34,3.308,2.831586819,61.4,60.39560001,-3.811967378,-11.36363636,Conifères,0.6908949651,8.36E-12,0.8742564089,2100,20,298
68,0.144,0.797,2.021898948,-4.6,0,8.752196837,-15.58441558,Conifères,0.6931471808,8.36E-12,0.9999979689,2379,28,275
70,0.317,1.185,4.350926125,32.8,0,7.207076566,-17.10526316,Conifères,0.6931471807,8.36E-12,0.9999829326,2198,25,302
90,0.379,12.376,9.512326792,9.8,195.4464078,23.500101,-12.22222222,Conifères,0.6931471808,8.36E-12,0.9999933805,1862,32,64
80,0.09,0.976,4.786299601,-8,621.1725041,11.7305335,-16.66666667,Conifères,0.6931471808,8.36E-12,0.9999991558,2303,23,83
82,0.273,1.654,3.545184574,9,0,3.500761035,-13.92405063,Conifères,0.9967263129,0.2956787714,0.7043193731,2159,22,239
84,0.287,2.233,6.070985247,38.6,154.9920902,9.037656904,-15.58441558,Conifères,0.6811245032,8.36E-12,0.7319704446,2257,23,272
85,0.256,2.781,5.098803511,55.8,98.03135642,9.100425254,-15,Conifères,0.6931471808,8.36E-12,0.9999988465,2271,21,274
86,0.138,5.06,2.179727554,49.8,118.7633996,10.07660211,-14.63414634,Conifères,0.6931471808,8.36E-12,1.000004213,2306,21,287
154,0.212,5.166,2.963927986,10,0,-2.218430034,-13.75,Conifères,0.9152196934,0.8372912394,0.162715397,2184,10,241
155,0.158,1.353,4.555746576,23.4,0,3.961397059,-16.88311688,Conifères,0.6931471807,8.36E-12,1.000016266,2282,22,212
156,0.354,1.6,9.035146147,33.2,449.752444,10.37169291,-15,Conifères,0.6931471808,8.36E-12,1.000000284,2253,28,96
157,0.231,1.688,9.227206948,-17,121.5064181,9.822607498,-14.45783133,Conifères,0.6931471808,8.36E-12,1.000000777,2289,22,228
94,0.542,14.674,12.41318053,54.6,0,1.539862571,-15,Conifères,0.6931471808,8.36E-12,1.000000894,2198,24,263
95,0.342,19.611,9.420091178,38,193.1915324,0.6081139779,-13.41463415,Conifères,0.6931471808,8.36E-12,1.000000401,2233,18,265
183,0.445,10.758,9.657148424,19,0,0.1319145194,-13.41463415,Conifères,0.6931471808,8.36E-12,0.9999918008,2175,20,266
34,0.242,3.252,3.920868503,23.4,0,29.17133259,-18.84057971,Conifères,6.65E-10,8.36E-12,8.36E-12,2385,23,252
52,0.212,2.483,3.273362833,56.6,0,26.94798068,-18.57142857,Conifères,6.65E-10,8.36E-12,8.36E-12,2334,25,44
54,0.236,2.336,3.447832114,110.6,0,29.46048411,-21.21212121,Conifères,6.65E-10,8.36E-12,8.36E-12,2293,28,284
124,0.409,5.289,5.885114805,20.6,343.169169,17.46397695,-15.58441558,Conifères,6.65E-10,8.36E-12,8.36E-12,2308,25,295
170,0.401,3.345,4.619916606,20,0,26.7802385,-18.57142857,Conifères,6.65E-10,8.36E-12,8.36E-12,2292,21,85
143,0.123,1.769,2.441628545,-54,748.8748462,24.47002211,-13.0952381,Conifères,0.980481969,0.7384442174,0.2615478512,2012,32,117
73,0.242,2.105,5.659233742,3.2,350.7489304,6.588682264,-13.75,Conifères,0.6931471807,8.36E-12,1.000017828,2368,29,308
74,0.272,4.521,5.142689716,75,0,8.034773446,-16.43835616,Conifères,0.9731655361,0.2479184046,0.7520834091,2332,25,108
115,0.099,-0.051,1.634665831,-5.8,547.0513565,28.47937403,-17.39130435,Conifères,0.6931471808,8.36E-12,0.9999994735,2253,29,70
107,0.031,-0.536,1.051760082,-36.4,535.2209809,24.56220298,-13.0952381,Conifères,0.6931471808,8.36E-12,0.9999991893,2142,29,157
0,0.336,3.04,1.634633668,100,50.37628183,30.65209115,-10.52631579,Conifères,0.6931471808,8.36E-12,0.9999989887,2177,36,190
8,0.381,3.836,2.648213136,84,4.51315318,30.54427295,-10.52631579,Conifères,0.6931471808,8.36E-12,0.9999989887,2228,32,189
59,0.221,1.632,1.432470094,123,0,17.60703147,-20.3125,Conifères,0.6978650883,0.001720254124,0.882370993,2387,30,242
61,0.303,2.067,3.112057589,65,254.2238486,11.35289729,-14.1025641,Conifères,0.6931471808,8.36E-12,0.9999981027,2361,28,202
63,0.185,0.538,5.63859741,6,381.9013152,13.46620268,-16.66666667,Conifères,0.6931471808,8.36E-12,0.9999999833,2387,27,231
192,0.121,1.815,4.259010958,-19.4,176.2308839,9.672867223,-13.58024691,Conifères,0.6931471808,8.36E-12,1.000003193,2365,29,58
142,0.164,2.223,2.539723426,-56.8,0,23.94652225,-13.0952381,Conifères,0.9741761841,0.2497479011,0.7502506364,1983,22,132
41,0.151,4.36,7.915281366,43,417.8255824,26.84819479,-16.94915254,Conifères,0.9851466718,0.3142410471,0.4880671536,2317,36,163
180,0.311,6.706,7.724753053,96.8,670.4593785,12.94814815,-16.43835616,Conifères,0.9435141859,0.2002389831,0.7997437665,2256,25,256
42,0.219,6.623,0.8061816306,178.8,0,30.38053262,-15.625,Conifères,1.018174795,0.3542789335,0.6457204146,2211,30,74
194,0.267,1.701,6.334770178,14.8,0,24.18957879,-12.79069767,Conifères,1.038390563,0.5364599328,0.4635414796,1951,33,80
220,0.173,1.228,6.961376054,-2.4,0,23.71538205,-13.25301205,Conifères,0.6931471808,8.36E-12,1.000001705,2115,18,115
104,0.48,10.075,4.716481402,104.2,339.8652791,19.10292114,-16,Conifères,1.028183215,0.3930020637,0.6069982121,2149,25,234
196,0.12,7.971,4.010001578,7,616.7436156,27.76781597,-16.66666667,Conifères,0.6930727587,8.36E-12,0.9758940538,2267,27,209
222,0.318,7.276,2.339325153,59.2,44.26672206,25.41027402,-12.16216216,Conifères,0.6931471808,8.36E-12,1.000011107,2338,31,141
127,0.192,4.642,6.409958181,14.8,1333.358921,37.87247182,-17.39130435,Conifères,1.011543053,0.3337342282,0.666266432,2223,6,80
128,0.057,0.38,5.597798528,62.4,177.5936976,37.32516535,-16,Conifères,1.037214851,0.4499841148,0.5500147654,2100,13,129
210,0.39,4.768,9.363238126,0,850.0744645,37.79097262,-16.90140845,Conifères,0.6931471807,8.36E-12,0.9999791657,2229,8,158
218,0.086,0.74,1.309698446,-1,1616.70881,37.74203308,-19.40298507,Conifères,0.6813079435,0.7337427176,8.36E-12,2260,12,135
100,0.321,3.299,3.826574522,80.8,0,9.929078014,-11.9047619,Conifères,0.6931471808,8.36E-12,0.9999993732,2208,27,118
99,0.257,1.275,2.930227072,23,0,12.53056235,-18.57142857,Conifères,0.9565744835,0.2199578319,0.7800408227,2311,26,256
176,0.117,0.442,0.9339210708,7,49.2602716,11.68696554,-14.28571429,Conifères,0.9635324476,0.7687568252,0.2312401663,2215,16,85
686,0.191,7.774,6.571298206,10.6,98.79524762,32.9593196,-19.64285714,Conifères,0.6931471808,8.36E-12,0.9999997326,2319,38,84
381,0.06,0.754,1.644795819,-20.2,0,25.96291523,-23.33333333,Conifères,0.8359293433,8.36E-12,0.1162461467,2170,27,266
358,0.241,4.038,6.940768038,3.2,0,27.77777778,-15.38461538,Conifères,0.1351762724,8.36E-12,8.36E-12,2103,33,298
36,0.233,2.106,1.251367572,6,0,20.48368298,-17.39130435,Conifères,0.6931471807,8.36E-12,0.9999768341,2279,14,271
43,0.116,6.757,1.805253056,-15.2,0,28.92243043,-19.40298507,Conifères,0.5751491379,0.3550324525,8.36E-12,2289,31,234
45,0.188,3.399,4.868369302,34.2,0,27.66523652,-15.38461538,Conifères,0.01026129192,8.36E-12,8.36E-12,2263,33,271
139,0.067,2.268,2.196169602,64.8,187.7119813,29.1521284,-19.11764706,Conifères,0.35473906,0.1286319077,8.36E-12,2325,28,199
211,0.167,3.161,1.928560958,0,0,19.94970042,-17.39130435,Conifères,0.6931471808,8.36E-12,1.000000418,2278,6,109
212,0.312,2.379,0.8746074846,18,34.03033615,20.16884222,-20,Conifères,0.6931471808,8.36E-12,1.000004095,2322,16,261
213,0.113,2.241,5.001189407,-51,392.593353,19.53344161,-16.90140845,Conifères,0.6859556002,8.36E-12,0.7860557964,2360,26,181
214,0.141,1.101,5.401704337,110.4,196.8584752,28.16888606,-23.33333333,Conifères,0.6672622428,8.36E-12,0.630599487,2251,33,224
215,0.132,1.177,2.782324032,-0.2,335.342531,26.13830393,-16.43835616,Conifères,0.8228662567,0.07225689333,0.9277419785,2330,33,307
216,0.033,0.479,1.723808199,31.6,361.9529384,31.33076181,-23.33333333,Conifères,0.6931471028,8.36E-12,0.9992104265,2428,29,301
217,0.132,1.627,2.484712611,7.2,0,25.85851648,-18.57142857,Conifères,0.3251945391,8.36E-12,8.36E-12,2229,29,272
221,0.23,4.385,6.966844551,24,467.3391726,27.05882353,-22.58064516,Conifères,0.6886876389,8.36E-12,0.8275344095,2315,34,157
378,0.084,0.963,3.357932755,126.8,284.711818,31.26413551,-23.33333333,Conifères,0.6783271211,8.36E-12,0.7068684837,2361,34,240
379,0.189,5.269,2.955690575,12.4,0,28.70163934,-18.84057971,Conifères,0.8383201735,8.36E-12,0.325134537,2206,27,243
380,0.28,18.594,7.951542671,60,132.387665,28.36150845,-17.14285714,Conifères,0.6931254247,8.36E-12,0.9868937565,2295,28,64
172,0.097,1.701,1.203477058,14,0,18.39776932,-19.17808219,Conifères,1.029520361,8.36E-12,0.600653165,2280,19,101
200,0.128,4.048,2.368472044,68,0,20.17401014,-20.89552239,Conifères,0.998863951,8.36E-12,0.6993258702,2274,13,72
9,0.325,2.212,3.104218618,21.6,373.425573,14.92200221,-21.53846154,Conifères,6.64E-10,8.36E-12,8.36E-12,2172,26,81
10,0.152,1.679,1.042776245,1.6,193.3230011,13.68033711,-18.30985915,Conifères,0.0930805956,8.36E-12,0.01909436188,2198,23,122
38,0.369,6.661,7.876337058,42.8,751.3120648,23.59460408,-21.53846154,Conifères,0.6931471808,8.36E-12,8.36E-12,2327,21,295
141,0.107,2.977,3.877210738,-12.2,0,18.36033382,-17.56756757,Conifères,0.9321979152,8.36E-12,0.8155321858,2224,18,209
198,0.108,3.254,1.749163746,28,19.61165305,20.39002141,-19.11764706,Conifères,0.877673238,8.36E-12,0.8789285207,2302,13,224
202,0.558,9.769,11.63727475,94.4,449.5379222,10.68494806,-21.53846154,Conifères,0.6930566321,8.36E-12,8.36E-12,2291,31,271
203,0.16,1.589,6.182953577,-30.6,716.276885,20.68930868,-21.53846154,Conifères,0.6844312464,8.36E-12,8.36E-12,2342,26,292
205,0.018,-0.598,3.171733701,-42.8,672.7231089,18.10451651,-21.53846154,Conifères,1.014954825,8.36E-12,0.4202874338,2236,26,139
185,0.412,4.911,9.566503652,-13.8,0,-3.250773994,-13.58024691,Conifères,0.692080216,8.36E-12,0.9117054751,2197,22,279
98,0.064,-0.041,9.921423434,9,0,8.196404407,-9.278350515,Conifères,0.6931471808,8.36E-12,0.9999978021,1789,29,113
178,0.294,12.258,0.8200216779,284.4,142.9346937,23.2321864,-12.79069767,Feuillus,0.6931471808,8.36E-12,1.000001621,1718,39,158
174,0.068,0.802,0.6449468955,-44,389.4068389,11.81636112,-16.43835616,Feuillus,0.7219896806,0.01045637616,0.9033508892,2258,34,262
101,0.272,2.158,3.972579601,27.6,0,11.88568118,-8.411214953,Feuillus,0.7711982413,0.03633058991,0.9636629835,1718,35,145
687,0.174,2.16,3.41551278,2,45.45181675,-10.01650749,-13.25301205,Conifères,0.6931471808,8.36E-12,8.36E-12,2151,10,219
125,0.099,4.096,3.67701964,-96,411.9930219,25.70631322,-16.66666667,Conifères,6.65E-10,8.36E-12,8.36E-12,2343,29,260
164,0.07,1.121,3.855729309,-64.4,507.739553,28.51726045,-16.66666667,Conifères,6.65E-10,8.36E-12,8.36E-12,2294,28,268
120,0.21,13.697,5.967640702,102,94.07836274,6.697060211,-14.81481481,Conifères,0.6930929237,8.36E-12,0.9793809492,2019,35,102
78,0.127,1.092,5.855691649,15.4,0,9.836924869,-14.45783133,Conifères,0.6931471808,8.36E-12,0.9999997242,2277,20,250
79,0.044,1.208,3.727073276,7.2,344.3245603,10.56030721,-16.21621622,Conifères,0.6931471808,8.36E-12,1.000015463,2361,21,96
55,0.096,0.309,1.763556477,67,729.7335033,16.57245632,-20.3125,Conifères,0.6931471808,8.36E-12,1.000000435,2381,25,231
190,0.041,-0.371,1.792089212,36.4,490.4847852,14.25861952,-16.43835616,Conifères,0.6931471808,8.36E-12,1.000000627,2384,24,99
191,0.03,0.127,2.143293715,108.4,67.76464244,14.30753211,-16.43835616,Conifères,0.6931471808,8.36E-12,0.9999852221,2336,28,87
162,0.05,1.335,1.556868125,83.8,127.4611847,17.44162229,-16.90140845,Conifères,0.8052154364,8.36E-12,0.9360846415,2486,32,255
64,0.031,0.194,3.854694684,25.4,373.1745381,18.48110737,-21.875,Conifères,0.6833940874,8.36E-12,0.7552527489,2392,40,106
152,0.066,1.958,2.099413159,126.8,0,-0.1927339308,-11.70212766,Conifères,0.6931471808,8.36E-12,0.9999953193,1903,32,118
60,0.019,-0.433,3.477548056,-42,233.2333611,11.34423898,-14.1025641,Conifères,0.848491215,0.09355564562,0.9064432176,2423,34,95
144,0.175,3.577,2.550751574,4.8,814.3443711,24.53144266,-13.58024691,Conifères,0.6931471808,8.36E-12,1.000000802,2012,32,80
92,0.448,9.678,9.899966637,67,24.37810706,10.59032176,-13.58024691,Conifères,0.6942660886,0.0002396967627,0.9997568096,2183,22,281
181,0.197,4.797,4.850498199,37,322.0263647,11.11681204,-13.58024691,Conifères,1.015363767,0.3452152283,0.6547740988,2321,27,256
182,0.22,11.143,5.493080693,46.4,0,0.00896458987,-13.0952381,Conifères,0.6931471808,8.36E-12,0.9999999499,2179,22,47
147,0.117,2.169,7.944811548,-52.4,879.6068734,23.83940621,-12.5,Conifères,0.6931471808,8.36E-12,1.000011475,2072,34,63
5,0.015,-0.565,1.311809111,-212,0,4.503801911,-13.92405063,Conifères,0.6931471808,8.36E-12,1.000000142,2116,31,161
71,0.08,-0.266,3.354478501,32.4,729.129405,14.65732192,-19.6969697,Conifères,0.6915804821,8.36E-12,0.8940073063,2397,30,255
75,0.12,0.473,1.576257544,-49,28.65796439,6.564707987,-16.43835616,Conifères,0.6931471808,8.36E-12,1.000000033,2426,27,248
126,0.041,1.018,3.08714272,114.6,454.7415658,11.40657304,-19.6969697,Conifères,0.6931471808,8.36E-12,0.9999992394,2399,37,91
133,0.053,0.316,3.288374191,-37.2,76.9718259,10.36857917,-19.6969697,Conifères,0.6931471807,8.36E-12,0.9999801495,2411,32,79
177,0.266,5.918,7.184304702,51.2,405.2212678,25.14381147,-16,Conifères,1.014518818,0.6574023959,0.3425973868,2189,28,161
103,0.347,4.815,4.995096276,0.2,302.2269696,19.42840306,-16.21621622,Conifères,1.037091664,0.5512303737,0.4487698687,2074,31,138
105,0.041,-0.525,4.91332764,9.4,427.5554768,30.82304334,-13.41463415,Conifères,0.8114815698,0.06356608564,0.9364385945,2115,29,85
153,0.527,24.11,8.251222177,162.8,3.237024509,30.74582924,-12.79069767,Conifères,1.039102214,0.4751315205,0.5248694156,1956,30,244
40,0.047,1.04,1.649469522,50,0,12.09770589,-13.92405063,Conifères,1.013952746,0.3408704184,0.6591295566,2336,23,177
173,0.093,-0.232,2.58309304,-23.4,297.9424152,12.12929024,-13.92405063,Conifères,1.032194348,0.5865385805,0.4134626981,2324,25,211
129,0.026,0.037,1.98059456,34.8,191.5663215,20.935735,-17.14285714,Conifères,1.039713848,0.5026514165,0.4973491935,2198,12,156
175,0.019,-0.573,2.72827988,23,334.408203,11.75825181,-11.76470588,Conifères,0.6930518526,8.36E-12,0.9727608651,2249,32,293
96,0.15,0.303,1.095172706,10,5.337229794,11.82441701,-11.76470588,Conifères,0.8004629692,0.05558116166,0.9444212201,2294,34,300
223,0.112,2.386,2.642258009,-10.6,173.8614754,27.96328322,-13.63636364,Conifères,0.6888694434,8.36E-12,0.8307812505,2241,33,148
97,0.241,11.724,3.221961934,37.4,0,11.45624291,-14.28571429,Conifères,0.6915731595,8.36E-12,0.8937731572,2278,27,107
224,0.074,1.477,1.599967496,22.4,636.9087727,32.22255429,-20,Conifères,0.683207097,8.36E-12,0.7532126118,2195,28,117
201,0.089,1.114,1.686841741,11,110.4836075,18.15536646,-17.56756757,Conifères,0.9554033215,8.36E-12,0.7818849325,2253,17,196
140,0.379,9.839,3.979048328,31,0,20.46285582,-20.89552239,Conifères,0.8532874265,8.36E-12,0.9021723686,2307,13,255
208,0.063,0.491,0.5616477296,7,0,23.17485061,-20.28985507,Conifères,1.034883709,0.5694364082,8.36E-12,2204,12,143
209,0.076,0.255,2.62454159,7,0,19.9488491,-16,Conifères,0.975900757,0.2238993044,0.005704142786,2156,12,158
206,0.125,1.477,2.209503087,50.4,369.9783901,22.64792677,-21.53846154,Conifères,1.101815539,0.03378042793,0.4876421723,2216,24,196
204,0.064,-0.247,5.3723154,7,86.78170115,14.4462849,-18.30985915,Conifères,0.6828914297,8.36E-12,0.7498225757,2313,23,156
207,0.097,1.462,2.728684826,4,0,23.29923274,-20.28985507,Conifères,1.022969678,0.6286946913,8.36E-12,2263,10,164
4,0.137,6.889,6.065372524,29.6,440.1256172,10.40677762,-21.53846154,Conifères,0.539720795,8.36E-12,8.36E-12,2216,28,90
44,0.12,3.621,2.707231242,1,0,22.76926421,-19.11764706,Conifères,0.9809490958,0.2624498616,8.36E-12,2249,9,132
700,0.039,0.64,2.965240547,9,351.057707,4.944163406,-14.81481481,Conifères,0.6931471808,8.36E-12,8.36E-12,2078,22,216
130,0.021,-0.201,1.038740913,-131.2,139.0587268,12.23389356,-19.6969697,Mixte,0.6923295478,8.36E-12,0.9222767583,2354,37,153
160,0.15,1.018,1.962972986,141.6,842.3962756,14.08038034,-20,Mixte,0.8452757346,0.09074450759,0.9092530099,2365,35,79
165,0.02,-0.031,2.532562401,0,0,22.9548326,-13.41463415,Mixte,0.4004310869,8.36E-12,8.36E-12,2268,20,56
705,0.05,0.392,2.225449638,-28.6,260.1661831,4.456157163,-14.81481481,Mixte,0.6922798499,8.36E-12,8.36E-12,2077,26,236